fname,target_word,speech_start,speech_end,gesture_start,gesture_end,word_form,source_file,source_video_start,source_video_end,source_width,source_height,num_frames,pad,bbox
spin/00092,spin,41,57,21,60,spin,uR3WvATO61w,696.08,700.08,1280,720,1018,503,"[609, 359, 1616, 1366]"
tiny/00167,tiny,46,52,0,56,tiny,y3hwU7ADFBI,588.68,592.68,1920,1080,332,469,"[1268, 543, 2207, 1482]"
hello/00272,hello,1,4,0,25,hello,vVSRVXNKFbg,3.08,7.08,1280,720,382,613,"[613, 395, 1839, 1621]"
increase/00082,increase,44,55,25,50,increased,BDh-7Hj2lKk,721.52,725.52,1920,1080,2170,934,"[986, 540, 2854, 2408]"
specific/00306,specific,43,55,10,50,specific,Q98-o60Ws9w,153.52,157.52,1280,720,16264,443,"[478, 359, 1365, 1246]"
spin/00093,spin,56,62,41,59,spin,JNEEj90uhQo,122.28,126.28,1280,720,59,309,"[300, 410, 919, 1029]"
whole/00219,whole,45,54,41,72,whole,45fySj_jbmk,702.0,706.0,1920,1080,2190,795,"[924, 549, 2514, 2139]"
lift/00093,lift,46,53,42,99,lift,4kdzEinw3fM,1229.68,1233.68,1280,720,2238,385,"[660, 368, 1431, 1139]"
lift/00094,lift,47,52,42,68,lift,Krozx6OcUDA,367.72,371.72,1280,720,280,640,"[640, 360, 1920, 1640]"
together/00270,together,45,54,17,61,together,fMalaDqdJUU,273.44,277.44,1920,1080,254,518,"[985, 558, 2022, 1595]"
bye/00685,bye,62,79,61,99,bye,fALihUKuyEk,955.12,959.12,1920,1080,6002,811,"[811, 540, 2433, 2162]"
high/00095,high,47,52,30,67,high,16_QfXtA9NU,368.72,372.72,1920,1080,286,627,"[627, 578, 1882, 1833]"
grow/00117,grow,47,52,23,53,grew,Qc_kzEs3FL4,270.04,274.04,1920,1080,452,960,"[960, 540, 2880, 2460]"
count/00057,count,46,52,45,93,counting,HRjn9BcWHbA,768.92,772.92,1280,720,946,488,"[488, 379, 1464, 1355]"
bye/00686,bye,74,81,68,99,bye,Z8FesZGQWzM,189.04,193.04,1920,1080,270,738,"[924, 589, 2401, 2066]"
whole/00220,whole,48,51,34,64,whole,caIxEhRpn40,447.56,451.56,1920,1080,226,715,"[800, 539, 2231, 1970]"
bye/00687,bye,78,82,34,87,bye,IRJ0vG2n7uI,603.92,607.92,1280,720,3012,515,"[515, 372, 1545, 1402]"
below/00414,below,45,54,28,55,below,tlLuT7jvwFM,351.32,355.32,1280,720,9162,640,"[640, 360, 1920, 1640]"
little/00044,little,18,22,0,27,little,n5B2Liz1CXw,250.16,254.16,1920,1080,48,483,"[1464, 596, 2431, 1563]"
flow/00079,flow,43,55,25,72,flows,wY2zyhDgeto,442.76,446.76,1280,720,1163,365,"[365, 373, 1095, 1103]"
global/00062,global,46,53,35,84,global,Zxf6qP5svSI,154.56,158.56,1920,1080,659,562,"[1024, 560, 2148, 1684]"
bye/00688,bye,86,95,76,99,bye,3Fz33jNQMTA,449.44,453.44,1920,1080,649,755,"[755, 541, 2266, 2052]"
large/00141,large,46,52,25,75,large,90bhL8B0ha8,459.24,463.24,1920,1080,1020,663,"[663, 580, 1990, 1907]"
cross/00082,cross,44,54,43,99,crossing,IptxJ0T6Zr8,257.2,261.2,1920,1080,232,485,"[869, 691, 1839, 1661]"
wait/00029,wait,48,51,34,74,wait,yXyZbLp-PFY,36.0,40.0,1920,1080,3293,701,"[989, 546, 2391, 1948]"
wide/00133,wide,46,52,25,99,wide,B6F-CXatSV0,389.84,393.84,1920,1080,1353,956,"[963, 554, 2876, 2467]"
five/00162,five,30,69,19,87,five,5_Mgjb5xxq8,13.88,17.88,1920,1080,462,902,"[1018, 540, 2822, 2344]"
less/00027,less,45,54,36,68,less,DPIHPFhBEGI,698.32,702.32,1920,1080,900,461,"[1777, 566, 2323, 1283]"
count/00058,count,55,64,50,99,counting,zqp_Cn6EUNo,724.88,728.88,1280,720,424,429,"[578, 385, 1437, 1244]"
angle/00033,angle,38,46,15,60,angle,V36lwP7txf0,416.36,420.36,1920,1080,194,960,"[960, 540, 2880, 2460]"
four/00150,four,46,53,35,61,four,0WXZOxYzdCk,330.08,334.08,1280,720,3458,618,"[618, 359, 1855, 1596]"
lower/00126,lower,8,15,8,37,lower,1Mp0gRM58-s,469.88,473.88,1920,1080,135,538,"[636, 609, 1712, 1685]"
five/00163,five,46,53,25,50,five,5bQ5LdntVcM,60.04,64.04,1440,1080,1877,479,"[479, 637, 1437, 1595]"
less/00028,less,50,55,37,70,less,CsIaYvUJFTw,301.72,305.72,1280,720,241,388,"[621, 360, 1397, 1136]"
process/00073,process,50,60,45,99,process,Se9poA0duds,153.56,157.56,1920,1080,591,508,"[730, 570, 1321, 1493]"
circle/00144,circle,90,99,55,99,circles,86lD1eSTAP4,159.4,163.4,1280,720,358,397,"[753, 371, 1547, 1165]"
long/00135,long,16,21,0,25,long,rYk61PkPO5M,145.2,149.2,1920,1080,136,960,"[960, 550, 2880, 2470]"
huge/00189,huge,42,56,17,81,huge,uSsKH_JlV4w,23.16,27.16,1920,1080,3263,900,"[926, 596, 2727, 2397]"
whole/00221,whole,47,52,25,50,whole,b0ZPD1ZinyE,548.56,552.56,1280,720,22029,640,"[640, 360, 1920, 1640]"
hello/00273,hello,1,3,0,17,hello,kVYvlK-uHp4,8.52,12.52,1280,720,774,519,"[649, 393, 1687, 1431]"
break/00018,break,46,52,28,60,break,QxlT-4xF0Dk,492.72,496.72,1280,720,886,547,"[650, 450, 1745, 1545]"
switch/00223,switch,45,53,41,99,switching,Ln2gM_XOSP4,317.84,321.84,1280,720,10223,640,"[640, 360, 1920, 1640]"
narrow/00057,narrow,85,93,49,91,narrow,PG4yNpDeXRg,669.0,673.0,1280,720,730,639,"[639, 359, 1918, 1638]"
specific/00307,specific,44,55,42,68,specific,G1G9sDrhun8,77.64,81.64,2560,1440,805,326,"[2234, 1253, 2886, 1905]"
down/00113,down,47,52,9,60,down,tv0Ia4-nLDQ,153.12,157.12,1280,720,395,482,"[797, 359, 1762, 1324]"
bye/00689,bye,51,59,47,63,bye,To_0UuvxNkw,332.92,336.92,1920,1080,2344,937,"[937, 539, 2812, 2414]"
direction/00240,direction,40,59,20,51,direction,NPV7G5GYQiA,836.68,840.68,1920,1080,27006,476,"[557, 565, 1510, 1518]"
expand/00284,expand,42,57,20,59,expanding,t2b2Dwa7gow,215.72,219.72,1280,720,13180,640,"[640, 360, 1920, 1640]"
join/00039,join,43,55,25,71,joining,AbDUEpFrIy4,797.72,801.72,1280,720,20909,410,"[870, 439, 1690, 1259]"
perfect/00042,perfect,45,54,27,69,perfect,VY8TCbgTlc8,145.64,149.64,1920,1080,238,594,"[1010, 555, 2198, 1743]"
bounce/00019,bounce,44,54,40,75,bounced,fAEQKmyB5Nk,56.2,60.2,1280,720,201,424,"[699, 360, 1548, 1209]"
entire/00133,entire,45,54,19,60,entire,bZiSYVo-UAg,758.08,762.08,1280,720,470,281,"[447, 325, 1009, 887]"
hello/00274,hello,8,20,0,25,hello,GD7MWljLIlQ,7.6,11.6,1920,1080,1496,690,"[690, 634, 2071, 2015]"
turn/00176,turn,77,83,57,81,turning,sxjWsJQONas,272.92,276.92,1280,720,286,360,"[910, 360, 1630, 1080]"
hello/00275,hello,7,15,0,25,hello,SV_ecROZ0kg,0.28,4.28,1280,720,850,640,"[640, 360, 1920, 1640]"
separate/00097,separate,45,54,33,67,separate,0QKrcEFSO7Y,239.0,243.0,1440,1080,1004,505,"[543, 608, 1554, 1619]"
us/00002,us,48,51,25,50,us,3OZMoGdmpAw,780.2,784.2,1280,720,1160,451,"[451, 372, 1354, 1275]"
small/00158,small,45,53,22,63,small,DZFFMHymYKE,231.28,235.28,1920,1080,353,960,"[960, 540, 2880, 2460]"
three/00167,three,47,52,25,50,three,xmbZqZPSG8w,34.04,38.04,1920,1080,823,474,"[1022, 544, 1970, 1492]"
evolve/00035,evolve,43,56,37,80,evolving,l8lrpWp6MJs,475.76,479.76,1920,1080,12713,441,"[324, 637, 1206, 1519]"
bye/00690,bye,46,54,45,71,bye,YCoQr-xZULw,281.56,285.56,1280,720,411,477,"[583, 351, 1538, 1306]"
join/00040,join,44,55,14,71,join,8XVeMLYiNM0,581.52,585.52,1920,1080,1302,652,"[1268, 615, 2572, 1919]"
bye/00691,bye,68,80,55,99,bye,EJdZ8pFF0ZA,295.96,299.96,1280,720,116,555,"[704, 359, 1815, 1470]"
move/00216,move,94,98,75,99,move,_93bYqRUkPs,155.48,159.48,1280,720,429,405,"[530, 353, 1340, 1163]"
above/00208,above,46,52,15,77,above,Emaa0gbyJWo,216.6,220.6,1280,720,759,624,"[624, 359, 1873, 1608]"
hello/00276,hello,1,3,0,12,hello,ZTP9QjlQ5Vw,17.72,21.72,1920,1080,242,675,"[1101, 626, 2452, 1977]"
small/00159,small,46,53,36,93,small,uZjcYH5Qqsw,390.04,394.04,1920,1080,638,814,"[814, 539, 2442, 2167]"
bye/00692,bye,66,73,49,79,bye,sGzG77nUVWM,509.16,513.16,1280,720,631,609,"[670, 359, 1889, 1578]"
focus/00090,focus,44,54,15,64,focus,D4n2YCVRfR0,468.76,472.76,1280,720,263,337,"[943, 319, 1617, 993]"
bye/00693,bye,97,101,81,99,bye,5uay6xU3r8w,425.12,429.12,1920,1080,2908,960,"[960, 540, 2880, 2460]"
whole/00222,whole,46,53,26,73,whole,O5ukmjfGzEc,1352.24,1356.24,1920,1080,2040,960,"[960, 548, 2880, 2468]"
begin/00050,begin,24,36,0,46,begin,Bz7RvIxuhoU,314.72,318.72,1280,720,115,346,"[804, 409, 1496, 1101]"
specific/00308,specific,39,59,32,99,specific,jNoIYAD2alU,655.52,659.52,1920,1080,363,482,"[839, 599, 1804, 1564]"
high/00096,high,46,53,25,52,high,RnCFghHdXPs,225.24,229.24,1280,720,320,640,"[640, 360, 1920, 1640]"
specific/00309,specific,44,54,25,50,specific,vC4jVooFlyU,273.16,277.16,1280,720,1029,515,"[764, 399, 1795, 1430]"
high/00097,high,38,42,13,49,high,YV732xJOra8,336.96,340.96,1920,1080,359,693,"[1213, 539, 2600, 1926]"
bye/00694,bye,86,90,69,99,bye,7neY9kVsSNE,429.64,433.64,1920,1080,4456,496,"[397, 583, 1390, 1576]"
bye/00695,bye,81,85,73,99,bye,gvlAjaGeYXU,395.88,399.88,1920,1080,335,859,"[1060, 593, 2779, 2312]"
bye/00696,bye,63,75,51,99,bye,ZbbN9cC2VcU,431.96,435.96,1280,720,10826,506,"[774, 399, 1786, 1411]"
balance/00122,balance,45,54,20,53,balance,3SWDYJYzP9g,571.44,575.44,1280,720,2351,472,"[569, 372, 1513, 1316]"
switch/00224,switch,62,69,47,80,switch,prxOBDoT0k0,1079.96,1083.96,1920,1080,208,927,"[992, 539, 2847, 2394]"
open/00151,open,45,54,30,55,opening,I7h4CXWL-0k,92.96,96.96,1920,1080,1798,960,"[960, 540, 2880, 2460]"
top/00141,top,46,53,20,54,top,QEhS2nq44io,132.76,136.76,1280,720,2332,500,"[780, 490, 1780, 1490]"
big/00090,big,45,54,32,75,big,9dm_SCcX8L0,425.64,429.64,1920,1080,2315,960,"[960, 540, 2880, 2460]"
track/00054,track,46,52,21,49,track,mAsCCetO9ss,701.52,705.52,1920,1080,1472,588,"[940, 535, 2117, 1712]"
three/00168,three,16,23,1,63,three,3gcWAZSNi2E,195.56,199.56,1920,1080,150,659,"[934, 558, 2253, 1877]"
push/00320,push,45,54,40,72,push,qHGLlv8ba-I,314.36,318.36,1920,1080,2399,891,"[907, 540, 2689, 2322]"
raise/00151,raise,43,56,14,88,raises,G9d2JZguD9g,269.4,273.4,1920,1080,5978,913,"[913, 540, 2739, 2366]"
whole/00223,whole,47,52,16,71,whole,BxsiogG08fk,261.4,265.4,1920,1080,1531,960,"[960, 540, 2880, 2460]"
expand/00285,expand,45,54,25,50,expand,nY95fr8xhOY,205.88,209.88,1280,720,6634,628,"[628, 386, 1884, 1642]"
transition/00033,transition,55,70,45,86,transition,VfylbbAyPto,491.32,495.32,1920,1080,126,520,"[566, 566, 1607, 1607]"
specific/00310,specific,44,55,38,99,specific,H37JieLKcOI,47.72,51.72,1920,1080,1534,915,"[1004, 569, 2835, 2400]"
turn/00177,turn,47,52,35,71,turn,4uPCVMfWY34,884.0,888.0,1920,1080,634,752,"[985, 539, 2490, 2044]"
lower/00127,lower,45,53,32,64,lower,ZeuSaYE470I,728.56,732.56,1920,1080,356,960,"[960, 540, 2880, 2460]"
five/00164,five,45,54,23,62,five,QvDw6m2kA6Q,380.0,384.0,1920,1080,15104,680,"[1239, 667, 2600, 2028]"
broad/00047,broad,45,53,40,65,broad,dD9HeWOYvA8,314.64,318.64,3840,2160,965,1078,"[1877, 1078, 4033, 3234]"
huge/00190,huge,45,53,31,62,huge,7gSWGFuCI0M,514.88,518.88,1920,1080,794,542,"[1286, 583, 2371, 1668]"
below/00415,below,89,95,76,99,below,NijbXnqpAa8,347.6,351.6,1280,720,537,575,"[630, 369, 1780, 1519]"
bye/00697,bye,72,77,51,99,bye,9BkAaIXixYs,801.08,805.08,1280,720,1251,608,"[672, 360, 1888, 1576]"
us/00003,us,48,50,31,61,us,z1dgqZefXsc,379.32,383.32,1280,720,1952,428,"[748, 362, 1604, 1218]"
circle/00145,circle,44,55,0,61,circle,F7kwRiTYV-g,625.0,629.0,1920,1080,7155,845,"[845, 539, 2536, 2230]"
straight/00175,straight,45,54,25,56,straight,f4KN8_50A1U,323.24,327.24,1920,1080,3149,864,"[864, 578, 2592, 2306]"
bye/00698,bye,87,94,76,99,bye,tdjejhL8-1Q,324.84,328.84,1920,1080,2278,667,"[959, 523, 2293, 1857]"
bye/00699,bye,33,40,0,32,bye,o14NFvX8K90,501.24,505.24,1920,1080,77,503,"[902, 577, 1604, 1201]"
whole/00224,whole,46,52,44,75,whole,Je8YcXQhaT4,893.08,897.08,1280,720,1591,471,"[724, 360, 1666, 1302]"
whole/00225,whole,64,71,46,99,whole,YwWPujRZwIw,749.56,753.56,1920,1080,476,859,"[1060, 554, 2779, 2273]"
loop/00058,loop,47,52,22,56,loop,dAfdA5jIOC4,269.72,273.72,1280,720,6794,435,"[839, 360, 1709, 1230]"
straight/00176,straight,46,53,28,60,straight,t4idjGg8fpQ,92.64,96.64,1280,720,416,393,"[635, 352, 1421, 1138]"
build/00071,build,45,53,28,70,building,GVSH7_-leM8,441.2,445.2,1920,1080,343,761,"[962, 582, 2484, 2104]"
push/00321,push,47,52,25,70,push,4kdzEinw3fM,636.28,640.28,1280,720,299,351,"[553, 368, 1256, 1071]"
layer/00079,layer,42,56,11,88,layering,e-5obm1G_FY,738.12,742.12,1920,1080,1316,679,"[679, 539, 2038, 1898]"
whole/00226,whole,47,52,40,71,whole,5FVpL4ma8nQ,261.04,265.04,2560,1440,312,1280,"[1280, 805, 3840, 3365]"
switch/00225,switch,46,52,25,50,switch,eCMnFB-Pdew,120.4,124.4,1280,720,2219,640,"[640, 394, 1920, 1674]"
direction/00241,direction,44,54,20,99,direction,BZwizmCI_g0,252.6,256.6,1920,1080,764,834,"[943, 572, 2612, 2241]"
bye/00700,bye,76,84,66,99,bye,U5sM7p6tdUo,720.0,724.0,1280,720,396,640,"[640, 360, 1920, 1640]"
circle/00146,circle,33,65,20,99,circle,ebTzdmXgg9M,234.72,238.72,1280,720,390,360,"[755, 360, 1475, 1080]"
count/00059,count,45,53,38,86,counted,gzYk192apRw,304.52,308.52,1920,1080,1607,613,"[1290, 540, 2516, 1766]"
reduce/00037,reduce,47,63,31,70,reduces,6hFCv1qVA1U,1328.96,1332.96,1280,720,100,508,"[658, 371, 1675, 1388]"
huge/00191,huge,42,57,0,75,huge,868jmaADkLg,5.6,9.6,1920,1080,3673,800,"[1120, 578, 2720, 2178]"
specific/00311,specific,41,58,25,70,specific,SrxZjwNo9-Q,242.92,246.92,1280,720,668,377,"[564, 381, 1318, 1135]"
join/00041,join,44,54,25,60,joining,2C07_CPQUVI,139.24,143.24,1920,1080,11217,911,"[911, 623, 2734, 2446]"
wide/00134,wide,46,53,38,99,wide,j4Yb7X0MJuU,1130.64,1134.64,1920,1080,1805,633,"[1286, 568, 2553, 1835]"
tight/00018,tight,45,53,19,60,tight,Ulvg1jGlCqs,356.28,360.28,1916,1080,466,444,"[713, 633, 1602, 1522]"
push/00322,push,14,19,0,25,push,l_wTFIWyN6E,224.64,228.64,1920,1080,292,570,"[719, 595, 1859, 1735]"
rotate/00045,rotate,39,56,0,70,rotating,1VaY9N7Alq0,416.44,420.44,1920,1080,71,577,"[1203, 543, 2358, 1698]"
full/00099,full,47,51,28,82,full,ax3O-7DKDVk,903.76,907.76,1280,720,351,561,"[561, 360, 1683, 1482]"
push/00323,push,45,54,35,72,pushing,WdrmfeFeisg,475.2,479.2,1920,1080,267,929,"[929, 581, 2788, 2440]"
down/00114,down,47,51,21,54,down,Yza2KT-UlR0,552.8,556.8,1920,1080,813,960,"[960, 540, 2880, 2460]"
above/00209,above,46,52,30,56,above,r0qnCbB149Q,236.76,240.76,1280,720,922,489,"[504, 399, 1482, 1377]"
gigantic/00014,gigantic,70,87,17,99,gigantic,qRkNTFlXbkg,210.4,214.4,1920,1080,431,960,"[960, 592, 2880, 2512]"
five/00165,five,46,52,33,59,five,H81D3IK9vr4,596.56,600.56,1920,1080,397,494,"[558, 558, 1547, 1547]"
below/00416,below,44,55,20,59,below,CX9rVXzAPHQ,311.2,315.2,1920,1080,239,487,"[883, 593, 1857, 1567]"
expand/00286,expand,43,55,25,50,expanding,1MnRZ7mRgk8,313.08,317.08,854,480,8799,331,"[427, 240, 1089, 902]"
open/00152,open,45,54,38,62,open,1LP0DYqcQcc,355.32,359.32,1280,720,3162,640,"[640, 368, 1920, 1648]"
four/00151,four,46,52,43,73,four,3SWDYJYzP9g,776.76,780.76,1280,720,1771,482,"[601, 360, 1565, 1324]"
tiny/00168,tiny,43,55,28,50,tiny,PhM9JdXMjos,405.96,409.96,1280,720,1631,557,"[557, 445, 1671, 1559]"
catch/00017,catch,43,55,43,71,catches,wcJqxIyFv4s,19.6,23.6,1280,720,940,508,"[508, 360, 1524, 1376]"
connect/00068,connect,47,52,30,59,connect,aQ9rYZEMK5o,44.8,48.8,1920,1080,320,551,"[937, 558, 2039, 1660]"
flow/00080,flow,44,55,25,62,flow,3rMBdSM6TPk,126.52,130.52,1280,720,2287,437,"[686, 382, 1560, 1256]"
top/00142,top,45,53,42,67,top,_mPnrmF-8VY,234.0,238.0,1920,1080,1446,616,"[944, 564, 2176, 1796]"
push/00324,push,46,52,39,68,push,C6QApE-UKvw,306.04,310.04,1920,1080,1020,958,"[958, 603, 2874, 2519]"
two/00134,two,46,53,30,66,two,FJBNkXAajrk,170.4,174.4,1920,1080,397,932,"[987, 560, 2852, 2425]"
hashtag/00019,hashtag,5,16,6,41,hashtag,Hdnu0Fo_jsI,391.0,395.0,1920,1080,43,505,"[447, 572, 1457, 1582]"
push/00325,push,45,53,37,89,pushing,UZZVOHYTu3M,371.64,375.64,1280,720,201,370,"[636, 370, 1376, 1110]"
process/00074,process,66,80,14,81,process,JrcKewqkLJg,348.68,352.68,1920,1080,118,789,"[1025, 563, 2603, 2141]"
bye/00701,bye,26,30,28,65,bye,of6XvaX46M0,413.64,417.64,1920,1080,66,484,"[523, 465, 1491, 1433]"
mix/00152,mix,46,52,9,67,mixed,CyMlHPx9MXI,519.8,523.8,1920,1080,609,787,"[1132, 474, 2707, 2049]"
compress/00025,compress,41,58,11,72,compressing,aYXsankQixs,270.48,274.48,1920,1080,3310,960,"[960, 540, 2880, 2460]"
switch/00226,switch,47,52,25,68,switch,NSWOvw5N4nU,286.56,290.56,1920,1080,967,869,"[968, 540, 2706, 2278]"
bottom/00034,bottom,46,53,34,59,bottom,nGz6V_ZcCnA,47.04,51.04,1280,720,427,374,"[573, 371, 1321, 1119]"
open/00153,open,46,53,30,61,open,YWlDeBB0T2s,61.88,65.88,1920,1080,2313,677,"[677, 542, 2032, 1897]"
specific/00312,specific,43,56,25,72,specific,LrX1b1JO124,608.44,612.44,1920,1080,127,950,"[950, 607, 2850, 2507]"
specific/00313,specific,7,18,0,36,specific,N3MZJKOtWBc,153.2,157.2,1280,720,159,442,"[678, 377, 1563, 1262]"
push/00326,push,46,52,29,61,push,HRWk3pudUyo,555.96,559.96,1280,720,3152,559,"[720, 359, 1839, 1478]"
press/00126,press,45,53,34,60,presses,XwARnurpM3A,59.76,63.76,1280,720,378,397,"[397, 376, 1191, 1170]"
switch/00227,switch,46,53,25,69,switch,roeaLQnWIDg,200.76,204.76,1920,1080,460,751,"[751, 567, 2254, 2070]"
turn/00178,turn,36,44,29,61,turned,JzSpvlvc4LU,347.32,351.32,1920,1080,668,472,"[788, 608, 1732, 1552]"
connect/00069,connect,44,55,25,71,connect,nc5yF5DDoXI,957.24,961.24,1920,1080,12253,960,"[960, 540, 2880, 2460]"
quick/00058,quick,45,54,25,65,quickly,MpvqhLzDq78,599.64,603.64,1920,1080,426,502,"[1358, 577, 2362, 1581]"
bye/00702,bye,62,64,23,81,bye,TmaqAbQ0HQE,383.76,387.76,1280,720,82,594,"[685, 376, 1874, 1565]"
raise/00152,raise,47,51,43,66,raise,ro0RUWnNBK4,181.88,185.88,1280,720,268,505,"[775, 401, 1785, 1411]"
grab/00080,grab,44,54,0,80,grab,StXpxbp8jyk,129.0,133.0,1280,720,11767,352,"[928, 394, 1632, 1098]"
two/00135,two,47,52,25,50,two,AT7P7Xq41fA,139.36,143.36,1920,1080,1536,741,"[741, 593, 2224, 2076]"
switch/00228,switch,45,53,33,69,switched,ano7bcbGW9k,943.52,947.52,1920,1080,12782,960,"[960, 540, 2880, 2460]"
circle/00147,circle,44,54,26,67,circles,BDjle63jGug,116.4,120.4,1920,1080,315,856,"[934, 539, 2647, 2252]"
stop/00055,stop,46,53,34,59,stop,qdJ6hA4pFBs,648.76,652.76,1920,1080,17117,823,"[959, 539, 2606, 2186]"
full/00100,full,46,52,21,59,full,Cr-gDAsi5aY,1394.68,1398.68,1280,720,581,532,"[577, 367, 1641, 1431]"
perfect/00043,perfect,45,54,25,60,perfect,lVLZ_TuizDw,211.84,215.84,1920,1080,8720,588,"[1331, 768, 2508, 1945]"
grab/00081,grab,45,54,0,75,grab,B1vS5EFqsoc,406.96,410.96,1280,720,13149,557,"[572, 362, 1686, 1476]"
zoom/00032,zoom,45,53,26,64,zoom,YYXxo25xris,107.2,111.2,1920,1080,1102,540,"[795, 540, 1755, 1197]"
full/00101,full,47,52,25,64,full,mEBJ5q_tsW8,215.64,219.64,1280,720,503,469,"[469, 360, 1407, 1298]"
turn/00179,turn,47,52,38,61,turn,EkUAcI8U9xw,546.36,550.36,1920,1080,1775,635,"[858, 593, 2129, 1864]"
twist/00039,twist,44,55,0,77,twisted,xTpHDCAofEM,146.8,150.8,1920,1080,7453,960,"[960, 557, 2880, 2477]"
below/00417,below,45,54,26,56,below,Rz9ZOnztfNU,275.96,279.96,1920,1080,1229,769,"[916, 587, 2454, 2125]"
round/00051,round,87,95,66,99,round,JfkYeZqpHVg,334.08,338.08,1920,1080,301,477,"[1442, 657, 2397, 1612]"
grab/00082,grab,35,41,26,50,grab,JINhzmjbnN4,215.68,219.68,1280,720,111,404,"[579, 378, 1388, 1187]"
down/00115,down,45,54,25,58,down,xdRXVMwhjVI,223.08,227.08,1920,1080,843,942,"[977, 574, 2862, 2459]"
flip/00071,flip,46,52,25,78,flip,Bz8IgjEG5GA,332.52,336.52,1280,720,9697,491,"[629, 359, 1612, 1342]"
switch/00229,switch,46,52,25,50,switch,d8sjQ2js2Og,317.84,321.84,1280,720,379,414,"[642, 359, 1471, 1188]"
direction/00242,direction,44,54,0,54,directions,Z3k88Sq0I68,721.6,725.6,1280,720,4508,624,"[656, 360, 1904, 1608]"
below/00418,below,46,52,36,61,below,DqCUri7iCA0,200.2,204.2,1280,720,5881,640,"[640, 360, 1920, 1640]"
specific/00314,specific,43,55,29,51,specific,4o_XEueikTs,760.84,764.84,1920,1080,246,760,"[760, 539, 2280, 2059]"
no/00152,no,46,52,33,73,no,Ie5Hkd8QcLY,247.96,251.96,1280,720,1087,362,"[362, 321, 1086, 1045]"
large/00142,large,46,53,18,88,large,jBGolmN__iU,413.16,417.16,1280,720,1935,621,"[621, 365, 1863, 1607]"
push/00327,push,45,54,29,61,push,FHLvzokXWok,413.76,417.76,1920,1080,2702,675,"[1165, 584, 2516, 1935]"
horizontal/00044,horizontal,42,58,25,72,horizontal,VeOPZp7HDZA,357.04,361.04,1280,720,578,391,"[889, 371, 1671, 1153]"
lift/00095,lift,45,53,25,76,lifted,IWLGvaeDAlU,144.6,148.6,1920,1080,385,790,"[790, 540, 2370, 2120]"
bye/00703,bye,40,58,37,81,bye,mDfVI_EJWW0,1619.92,1623.92,1280,720,904,602,"[602, 360, 1806, 1564]"
entire/00134,entire,70,82,46,93,entire,5f4OijPh9ak,154.16,158.16,1920,1080,179,960,"[960, 540, 2880, 2460]"
begin/00051,begin,45,53,37,87,begins,ifT5pP3-Zr0,432.72,436.72,1280,720,189,506,"[519, 386, 1532, 1399]"
switch/00230,switch,46,52,25,75,switch,NhakgKndlN4,371.08,375.08,1920,1080,1228,495,"[1062, 588, 2052, 1578]"
bye/00704,bye,80,84,67,99,bye,SERmWF3mDU8,385.8,389.8,1152,720,2590,360,"[378, 422, 1098, 1142]"
bottom/00035,bottom,92,99,61,99,bottom,naNr0F6mHjw,221.04,225.04,1920,1080,273,857,"[1062, 545, 2777, 2260]"
switch/00231,switch,45,54,19,81,switches,STWX0EAilq8,106.76,110.76,1280,720,989,431,"[738, 383, 1601, 1246]"
tight/00019,tight,47,52,32,95,tight,RB-dWt1aW0E,150.2,154.2,1920,1080,278,855,"[984, 564, 2695, 2275]"
switch/00232,switch,46,52,25,50,switch,_-jq7yI5akE,249.68,253.68,1920,1080,1174,821,"[821, 604, 2463, 2246]"
lower/00128,lower,44,54,21,59,lower,F0imwBfI3DI,294.36,298.36,1920,1080,1298,877,"[877, 597, 2632, 2352]"
curve/00064,curve,45,53,9,50,curve,bexv3ScIDrw,157.32,161.32,1920,1080,3867,762,"[890, 530, 2415, 2055]"
interaction/00021,interaction,42,56,35,99,interactions,thFhHAzyXos,1144.84,1148.84,1280,720,1320,486,"[640, 372, 1612, 1344]"
push/00328,push,22,27,0,30,push,SEc7h9azDEk,86.92,90.92,1280,720,911,580,"[580, 359, 1741, 1520]"
five/00166,five,48,50,76,99,five,In4IIdBvz7A,11.0,15.0,854,480,485,303,"[351, 240, 957, 846]"
grab/00083,grab,45,53,30,99,grabs,apn4jYKAWUw,246.04,250.04,1280,720,760,426,"[426, 322, 1279, 1175]"
throw/00184,throw,48,51,28,67,throw,v0TFmdO4ZP0,714.36,718.36,1280,720,403,415,"[423, 371, 1253, 1201]"
ascend/00010,ascend,43,55,26,56,ascending,W_TrOlRjbY4,386.2,390.2,424,240,11343,212,"[212, 120, 636, 544]"
top/00143,top,47,51,34,99,top,i1yIwawbOLo,358.56,362.56,1280,720,11296,475,"[475, 360, 1425, 1310]"
around/00062,around,69,74,50,75,around,yp0t-VSApH4,138.12,142.12,1280,720,108,366,"[612, 336, 1344, 1068]"
two/00136,two,44,54,41,99,two,KxpdUcqmkBc,1.48,5.48,1280,720,164,450,"[538, 359, 1439, 1260]"
flow/00081,flow,36,62,26,62,flow,Wk46fk9d7Cg,169.28,173.28,1920,1080,1709,758,"[784, 539, 2301, 2056]"
wide/00135,wide,46,53,20,61,wide,cwW1bYkfyns,317.28,321.28,1920,1080,1586,960,"[960, 546, 2880, 2466]"
process/00075,process,45,54,33,62,process,fnUVEMoUKqU,545.08,549.08,1280,720,5451,525,"[525, 359, 1576, 1410]"
